x_axis,y_axis,은행명,은행코드,점포명,주소,주소_변환
127.1385427,37.5349457,국민,65809,길동종합금융센터,서울특별시 강동구 양재대로 1443 동우빌딩,서울 강동구 양재대로 1443 (길동，동우빌딩)
127.060605,37.5076062,국민,65812,삼성역,서울특별시 강남구 테헤란로 518 한국섬유산업연합회,서울 강남구 테헤란로 518， 1층 점번5812 (대치동，섬유센터빌딩)
127.0830906,37.5553872,국민,65993,능동,서울특별시 광진구 능동 237-1,서울 광진구 능동 237－2，11
127.024195,37.6361303,국민,66947,수유역,서울특별시 강북구 도봉로 314 삼성화재빌딩,서울 강북구 도봉로 314 (번동)
126.8384306,37.5605507,국민,66950,발산역,서울특별시 강서구 마곡동 794,서울특별시 강서구 마곡동 794－1 우성에스비타워
127.0127011,37.4936818,국민,67506,교대역,서울특별시 서초구 서초대로 283 남촌빌딩,서울 서초구 서초대로 283 (서초동，남촌빌딩)
127.0472987,37.4785846,국민,67674,개포남,서울특별시 강남구 개포로 224 준빌딩,서울 강남구 개포로 224 (개포동)
126.9858115,37.563864,국민,68754,명동,서울특별시 중구 명동2가 2-1,서울 중구 명동2가 2－20호 한송빌딩 2층(8754)
126.8707251,37.527079,국민,68783,목동예술인센터,서울특별시 양천구 목동서로 225 예술인회관,서울 양천구 목동서로 225(목동， 대한민국 예술인센터1층)
126.9241095,37.6011013,국민,68796,은평로,서울특별시 은평구 은평로 147 미주빌딩,서울 은평구 은평로 147 (응암동)
126.9827123,37.5646599,국민,68893,자회사관리본부,서울특별시 중구 남대문로2가 9-1,서울시 중구 남대문로 2가 9－1
126.9828327,37.5646673,국민,68932,기업회생부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84， 8층 (남대문로2가，국민은행명동본점)
127.0852797,37.5106461,국민,69122,신천（출）,서울특별시 송파구 잠실동 208,서울시 송파구 잠실동 208－12
127.1041507,37.5456204,국민,69177,광장동,서울특별시 광진구 천호대로 813 신성빌딩,서울 광진구 천호대로 813 (광장동)
127.0278345,37.4987832,국민,69216,강남중앙,서울특별시 강남구 강남대로 402 시계탑빌딩,서울 강남구 강남대로 402， 2층 (역삼동，시계탑빌딩)
126.9563673,37.6075654,국민,69232,구기동,서울특별시 종로구 구기동 110,서울시 종로구 구기동 110－1 요진빌딩
127.0305259,37.5135881,국민,69245,학동역,서울특별시 강남구 논현로 667 진우빌딩,서울 강남구 논현로 667， (점번：9245) (논현동)
126.9265104,37.5235388,국민,69261,증권타운,서울특별시 영등포구 여의나루로 67 신송빌딩,서울 영등포구 여의나루로 67， (점번：9261) (여의도동)
127.0082085,37.4899905,국민,69287,서초역,서울특별시 서초구 반포대로 111 보광빌딩,서울 서초구 반포대로 111， 2층 (서초동)
127.0534028,37.5462403,국민,69290,성수역종합금융센터,서울특별시 성동구 성수일로10길 32 창미빌딩,서울 성동구 성수일로10길32，1층(성수동2가，창미빌딩)
126.9797046,37.5696352,국민,69300,종로１가,서울특별시 종로구 서린동 113,서울시 종로구 서린동 115－1(SK빌딩내)
126.9052806,37.5214522,국민,69313,영등포시장역,서울특별시 영등포구 영등포동5가 42-1,서울시 영등포구 영등포동 5가 42－1
127.055149,37.564415,국민,69339,용답동,서울특별시 성동구 천호대로 320,서울 성동구 천호대로 320， 1층 (용답동，장안빌딩)
126.9977706,37.5685778,국민,69355,청계４가,서울특별시 중구 주교동 135-1,서울시 중구 주교동 135－5(점번：9355)
126.9921624,37.4814153,국민,69368,방배서,서울특별시 서초구 방배동 978-1,서울 서초구 방배동 978－34
126.9279194,37.5208656,국민,69724,여의도대기업금융센터　영업１부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
127.0302669,37.4992053,국민,69782,강남대기업금융센터　영업１부,서울특별시 강남구 테헤란로 117 KB손해보험빌딩,서울특별시 강남구 테헤란로 117 8층
126.8774612,37.4852854,국민,69931,가산테크노타운,서울특별시 금천구 가마산로 96 대륭테크노타운8차,서울 금천구 가마산로 96 (가산동)
126.9838279,37.5704468,국민,69957,종로타워,서울특별시 종로구 종로2가 6,서울시 종로구 종로2가 6
126.9637976,37.5530411,국민,190143,만리동（점）,서울특별시 중구 만리재로 175,서울시 중구 만리재로175 서울역센트럴자이상가103호
126.9778103,37.5335581,국민,190156,국방부（점）,서울특별시 용산구 이태원로 22,서울시 용산구 이태원로 22
126.926386,37.5202507,국민,190208,개인영업추진부,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동36－3 여의도본점 9층
126.8941301,37.4839796,국민,190376,디지털밸리,서울특별시 구로구 디지털로 273 에이스트윈타워2차,서울 구로구 디지털로 273， 1층 (구로동，에이스트윈타워2차)
126.9624044,37.4771838,국민,190855,낙성대역기업금융,서울특별시 관악구 인헌동 1659-1,서울특별시 관악구 봉천11동 1659－5 2층
126.9828327,37.5646673,국민,190868,명동대기업금융센터　영업３부,서울특별시 중구 남대문로 84 국민은행,서울특별시 중구 남대문로 84 국민은행 2층
126.9828327,37.5646673,국민,190907,명동대기업금융센터　영업２부,서울특별시 중구 남대문로 84 국민은행,서울특별시 중구 남대문로 84 국민은행 2층
126.9279194,37.5208656,국민,191184,여의도대기업금융센터　영업２부,서울특별시 영등포구 국제금융로8길 26,서울특별시 영등포구 국제금융로8길 26
126.9828327,37.5646673,국민,191236,명동대기업금융센터　영업１부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84국민은행 2층
126.973868,37.5556155,국민,191676,신용대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지 대우빌딩 19층
126.973868,37.5556155,국민,191689,신용대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지 대우빌딩 19층
126.973868,37.5556155,국민,191692,신용대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지 대우빌딩 19층
126.973868,37.5556155,국민,191702,서울대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지대우센터빌딩 19층
126.973868,37.5556155,국민,191715,서울대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지대우센터빌딩 19층
126.973868,37.5556155,국민,191922,서울대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지대우센터빌딩 19층
126.973868,37.5556155,국민,191935,신용대출실행센터,서울특별시 중구 남대문로5가 541,서울시 중구 남대문로5가 541번지 대우빌딩 19층
126.9828327,37.5646673,국민,191948,투자금융부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84， 6층 (남대문로2가，국민은행명동본점)
127.0532501,37.4887598,국민,191964,도곡스타ＰＢ센터,서울특별시 강남구 언주로30길 39,서울특별시 강남구 언주로30길 39 삼성 SEI 타워， 10층
127.0331838,37.5287387,국민,191977,압구정ＰＢ센터,서울특별시 강남구 압구정로 230 LF 서관,서울 강남구 압구정로 230， 서관 3층 (신사동，LG패션)
126.9828327,37.5646673,국민,191993,광저우지점,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
127.0369214,37.5942835,국민,192002,업무지원센터,서울특별시 성북구 종암로 44 국민은행 종암동지점,서울 성북구 종암로 44， 층 (종암동，국민은행(종암동지점))
127.067204,37.5413719,국민,192057,건대역,서울특별시 광진구 아차산로 213 웅진빌딩,서울 광진구 아차산로 213 (화양동，웅진빌딩)
126.963167,37.4768303,국민,192060,낙성대역,서울특별시 관악구 남부순환로 1926 경동제약빌딩,서울 관악구 남부순환로 1926， ，6，7 (봉천동)
127.079636,37.4939724,국민,192073,대청역,서울특별시 강남구 개포로 623 대청타워,서울 강남구 개포로 623 (개포동，대청타워)
127.0835254,37.4857606,국민,192086,일원역,서울특별시 강남구 일원로 95 신영프라자,서울 강남구 일원로 95， 2층 (일원동，신영프라자)
127.0398893,37.5996603,국민,192141,경매소송관리센터,서울특별시 성북구 종암동 2-1,서울 성북구 종암2동 8－2 국민은행 종암전산센터5층
126.839496,37.5421816,국민,192206,화곡역,서울특별시 강서구 강서로 177 영빌딩,서울 강서구 강서로 177 (화곡동)
127.0309584,37.5000221,국민,192219,강남ＰＢ센터,서울특별시 강남구 역삼동 648,서울 강남구 역삼동 648－19 국민카드빌딩 2층
127.0178096,37.495599,국민,192248,서초ＰＢ센터,서울특별시 서초구 서초중앙로24길 41 국민은행서초동지점,서울시 서초구 서초중앙로24길 41， 3F
126.9698734,37.5209123,국민,192251,이촌ＰＢ센터,서울특별시 용산구 이촌로 206 국민은행,서울 용산구 이촌로 206 (이촌동)
127.0369214,37.5942835,국민,192497,일반업무（자동화）,서울특별시 성북구 종암로 44 국민은행 종암동지점,서울 성북구 종암로 44 (종암동)
126.9186769,37.5286471,국민,192552,국민은행　홍콩지점,서울특별시 영등포구 의사당대로 13 국민은행여의도전산센터,서울특별시 영등포구 의사당대로 13
126.96775,37.5684083,국민,192604,강북삼성병원（점）,서울특별시 종로구 새문안로 29 강북삼성병원,서울특별시 종로구 새문안로 29
126.8972733,37.5682884,국민,192675,월드컵상암（출）,서울특별시 마포구 성산동 515,서울시 마포구 성산동515 월드컵경기장 내
127.0406199,37.5174215,국민,192688,강남구청역,서울특별시 강남구 학동로 343 포바강남타워,서울 강남구 학동로 343， 2층 (논현동，강남파로스타워)
126.9386367,37.5194128,국민,192691,여의도리버타워（점）,서울특별시 영등포구 63로 36 리버타워,서울 영등포구 63로 36 (여의도동)
127.1031234,37.4873163,국민,192743,수서역,서울특별시 강남구 광평로 280 로즈데일오피스텔,서울 강남구 광평로 280， 1층 (수서동，로즈데일오피스텔)
126.926386,37.5202507,국민,192769,방카슈랑스부,서울특별시 영등포구 여의도동 36,서울시 영등포구 여의도동 36－3 여의도본점5층
126.9788705,37.5698148,국민,192772,무역보험공사（점）,서울특별시 종로구 종로 14 한국무역보험공사빌딩,서울 종로구 종로 14， 1층 (서린동，한국무역보험공사빌딩)
127.0470876,37.6680407,국민,192785,신도봉,서울특별시 도봉구 마들로 650 도봉월드상가,서울 도봉구 마들로 650， 상가 1층 (방학동，도봉월드빌딩)
126.973868,37.5556155,국민,192808,자금결제처리센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩15층
127.0128826,37.6199611,국민,192840,북한산시티,서울특별시 강북구 솔샘로 184 에스케이북한산시티,서울특별시 강북구 솔샘로 184 (미아동)
126.973868,37.5556155,국민,193027,ＡＣＳ센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩18층
126.973868,37.5556155,국민,193030,ＡＣＳ센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩18층
126.973868,37.5556155,국민,193043,ＡＣＳ센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩18층
126.973868,37.5556155,국민,193056,ＡＣＳ센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩18층
126.973868,37.5556155,국민,193069,ＡＣＳ센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩18층
126.973868,37.5556155,국민,193072,상각채권관리센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩10층
127.0369214,37.5942835,국민,193085,업무지원센터,서울특별시 성북구 종암로 44 국민은행 종암동지점,서울 성북구 종암로 44， 1 3층
126.973868,37.5556155,국민,193098,자금결제처리센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩15층
126.973868,37.5556155,국민,193111,집단대출실행센터,서울특별시 중구 남대문로5가 541,서울시중구남대문로5가541대우빌딩17층
126.9279194,37.5208656,국민,193140,고객만족부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
126.926386,37.5202507,국민,193153,개인여신심사부,서울특별시 영등포구 여의도동 36,서울시 영등포구 여의도동 36－3
126.9827123,37.5646599,국민,193179,리스크캐피탈부,서울특별시 중구 남대문로2가 9-1,서울 중구 남대문로2가 9－1 국민은행본점빌딩 5층
126.9279194,37.5208656,국민,193195,자본시장부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
127.0225129,37.5117122,국민,193218,동남기업영업지역본부,서울특별시 강남구 학동로 107 더 퍼스트 빌딩,서울 강남구 학동로 107， 4층 (논현동，퍼스트빌딩)
126.9072753,37.5191335,국민,193221,남서기업영업지역본부,서울특별시 영등포구 영등포로 234,서울 영등포구 영등포로 234， 4층 (영등포동3가)
127.0548802,37.680321,국민,193247,수락산역,서울특별시 노원구 동일로 1701 희성오피앙,서울 노원구 동일로 1701 (상계동)
127.0181312,37.4962802,국민,193357,서초카드마케팅팀,서울특별시 서초구 서초동 1687,서울 서초구 서초동 1687－1
127.0012702,37.5664973,국민,193522,을지로５가,서울특별시 중구 을지로5가 270-1,서울시 중구 을지로5가 270－1
127.042412,37.5269292,국민,193548,청담ＰＢ센터,서울특별시 강남구 압구정로 416,서울특별시 강남구 압구정로 416， 6층
126.9836809,37.5664933,국민,193564,명동스타ＰＢ센터,서울특별시 중구 을지로 51 내외빌딩,서울특별시 중구 을지로 51
126.9827123,37.5646599,국민,193603,중부카드ＮＰＬ관리센,서울특별시 중구 남대문로2가 9-1,서울시 중구 남대문로 2가 9－1 명동본점 6층
127.0302832,37.4887901,국민,193616,강남카드ＮＰＬ관리센,서울특별시 서초구 서초2동 1340,서울 서초구 서초2동 1340－6 남강빌딩 6，7층
127.0312328,37.2613948,국민,193674,수원카드ＮＰＬ관리센,경기도 수원시 권선구 권선동 1023,경기도수원시권선구권선동 1023－3 서울보증보험빌딩
126.9052806,37.5214522,국민,193700,강서카드ＮＰＬ관리센,서울특별시 영등포구 영등포동5가 42-1,서울 영등포구 영등포동 5가 42－1 유니온빌딩 7，8
127.0466551,37.5841023,국민,193713,동부카드ＮＰＬ관리센,서울특별시 동대문구 청량리동 235-1,서울 동대문구 청량리동 235－6 미주상가 B동 3층
127.0612765,37.6534258,국민,193755,북부카드ＮＰＬ관리센,서울특별시 노원구 상계6.7동 728,서울 노원구 상계7동 728－5 국민은행 건물 4층
126.9263996,37.5602547,국민,193768,서부카드ＮＰＬ관리센,서울특별시 마포구 동교동 146-1,서울 마포구 동교동 146－8 서평빌딩 3，9층
126.9279194,37.5208656,국민,193810,자금운용지운부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26， 11층 (여의도동，국민은행여의도본점)
126.9137715,37.4493484,국민,193823,시흥２동,서울특별시 금천구 시흥동 1011,서울 금천구 시흥동 1011 관악우방아파트상가
126.9279194,37.5208656,국민,193917,직원만족부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
126.9279194,37.5208656,국민,193959,증권대행부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26， 3층 (여의도동，국민은행여의도본점)
127.0611097,37.5137433,국민,194013,봉은사역,서울특별시 강남구 영동대로 520 아이파크타워,서울 강남구 영동대로 520， 1층 (삼성동，현대산업개발본사사옥)
126.9279194,37.5208656,국민,194042,신용감리부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26， 국민은행여의도동관 (여의도동)
126.9262085,37.5300901,국민,194110,펀드서비스부,서울특별시 영등포구 여의공원로 115 세우빌딩,서울특별시 영등포구 여의공원로 115 세우빌딩(여의도동)11층
127.0939713,37.5111896,국민,194178,갤러리아팰리스（점）,서울특별시 송파구 올림픽로 212 갤러리아팰리스,서울 송파구 올림픽로 212， A동 213호 (잠실동，갤러리아팰리스)
126.8841972,37.4803465,국민,194217,가산디지털종합금융,서울특별시 금천구 벚꽃로 286 삼성리더스타워,서울 금천구 벚꽃로 286， 1층 (가산동，삼성리더스타워)
126.8986651,37.4718278,국민,194495,남부영업지원본부,서울특별시 금천구 시흥대로 430 (주)국민은행,서울 금천구 시흥대로 430， 2층 (독산동)
126.926386,37.5202507,국민,194505,준법감시운영부,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동 36－3
126.8990438,37.4726757,국민,194534,남부카드마케팅팀,서울특별시 금천구 독산동 159-1,서울 금천구 독산동 159－22 2층
126.9279194,37.5208656,국민,194550,파생상품영업부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
126.8810465,37.4772196,국민,194644,가산ＩＴ종합금융센터,서울특별시 금천구 가산디지털2로 98 IT캐슬,서울 금천구 가산디지털2로 98， 1층 (가산동，IT캐슬)
127.0527051,37.4953009,국민,194657,도곡렉슬（점）,서울특별시 강남구 선릉로 225 도곡렉슬아파트,서울 강남구 선릉로 225， 상가 4층 (도곡동，도곡렉슬)
127.0464787,37.4985797,국민,194848,역삼,서울특별시 강남구 역삼2동 754,서울 강남구 역삼2동 754 개나리래미안상가 2층
126.9111037,37.603721,국민,194877,역촌２동（출）,서울특별시 은평구 역촌동 69-1,서울 은평구 역촌동 69－14
127.0879874,37.5451802,국민,194932,성동영업지원본부,서울특별시 광진구 광나루로 525 국민은행구의동지점,서울특별시 광진구 광나루로 525
127.0434661,37.5105039,국민,194990,영동영업지원본부,서울특별시 강남구 선릉로 601 국민은행 영동지점,서울 강남구 선릉로 601 (논현동)
126.8476619,37.5308335,국민,195025,강서영업지원본부,서울특별시 강서구 곰달래로 133,서울 강서구 곰달래로 133 (화곡동)
126.9853968,37.5721075,국민,195054,중동기업영업지역본부,서울특별시 종로구 인사동5길 25 하나로빌딩,서울 종로구 인사동5길 25， 5층 (인사동，하나로빌딩)
126.9828327,37.5646673,국민,195106,글로벌사업부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84， 13층 (남대문로2가，명동본점)
127.0444014,37.5819701,국민,195135,성동카드마케팅팀,서울특별시 동대문구 청량리동 711,서울 동대문구 청량리동 711번지 청량리지점 3，4층
127.0176713,37.5930359,국민,195164,성북카드마케팅팀,서울특별시 성북구 동선동1가 117,서울 성북구 동선동1가 117번지 돈암동지점 3층
127.0422334,37.5105157,국민,195193,영동카드마케팅팀,서울특별시 강남구 논현동 278,서울 강남구 논현동 278－8 영동지점 2， 3층
127.0981638,37.5110794,국민,195261,잠실롯데ＰＢ센터,서울특별시 송파구 올림픽로 240 롯데월드,서울 송파구 올림픽로 240， 4층 (잠실동，롯데월드)
126.8991421,37.5143815,국민,195355,영등포하이테크센터,서울특별시 영등포구 경인로 775 에이스하이테크시티,서울 영등포구 경인로 775， 1동 116호 (문래동3가，에이스하이테크시티)
126.8467572,37.5322118,국민,195368,까치산역（점）,서울특별시 강서구 강서로 48,서울 강서구 강서로 48 (화곡동)
126.9828327,37.5646673,국민,195410,하노이사무소,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
126.8924997,37.4850882,국민,195478,구로디지털,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차,서울 구로구 디지털로31길 41， 1층 (구로동，이앤씨벤쳐드림타워6차)
126.9262085,37.5300901,국민,195627,여의파크（점）,서울특별시 영등포구 여의공원로 115 세우빌딩,서울 영등포구 여의공원로 115， 1층 (여의도동，세우빌딩)
127.0268309,37.5259847,국민,195711,압구정로ＰＢ센터,서울특별시 강남구 신사동 579,서울 강남구 신사동 579 카로시티II 4층
127.0709147,37.5383444,국민,195782,스타시티ＰＢ센터,서울특별시 광진구 능동로 90 더 클래식500,서울 광진구 능동로 90， A동 2층 (자양동)
126.8695477,37.5229354,국민,195805,목동남ＰＢ센터,서울특별시 양천구 신정6동 318,서울 양천구 신정6동 318－3
126.9313759,37.5483009,국민,195915,광흥창역（점）,서울특별시 마포구 서강로 55 서강쌍용예가,서울특별시 마포구 서강로 55 서강쌍용예가 (창천동) 상가 2층
126.9529854,37.4802319,국민,195973,서울대입구역（점）,서울특별시 관악구 관악로 168 대우디오슈페리움2단지,서울 관악구 관악로 168， 2층 (봉천동，대우디오슈페리움2단지)
126.8884104,37.5809054,국민,195986,상암ＤＭＣ,서울특별시 마포구 월드컵북로54길 11 전자회관,서울 마포구 월드컵북로54길 11， 1층 (상암동，전자회관)
126.9659547,37.5262441,국민,196011,신용산（출）,서울특별시 용산구 한강로2가 210-1,서울 용산구 한강로2가 210－1
127.0261334,37.4959659,국민,196024,삼성타운（점）,서울특별시 서초구 서초대로74길 14 삼성물산(주),서울 서초구 서초대로74길 14， 1층 (서초동，삼성물산본사)
126.89028,37.50698,국민,196040,신도림테크노마트,서울특별시 구로구 구로동 3,서울 구로구 구로동 3－25 신도림테크노마트 4층1호
127.0926679,37.6163601,국민,196053,봉화산역（점）,서울특별시 중랑구 신내로 211 금강리빙스텔,서울 중랑구 신내로 211， 201호 (신내동，금강리빙스텔)
126.9828327,37.5646673,국민,196082,하얼빈지점,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
127.0365953,37.4999778,국민,196095,강남파이낸스ＰＢ센터,서울특별시 강남구 테헤란로 152 강남파이낸스센터,서울 강남구 테헤란로 152， 21층 (역삼동，강남파이낸스센터)
127.0302669,37.4992053,국민,196147,강남대기업금융센터영업３부,서울특별시 강남구 테헤란로 117 KB손해보험빌딩,서울특별시 강남구 테헤란로 117， 8층
127.0276491,37.5652579,국민,196273,왕십리뉴타운,서울특별시 성동구 하왕십리동 866,서울 성동구 하왕십리동 866－2
126.9520563,37.4976226,국민,196341,숭실대역,서울특별시 동작구 상도로 346 우일빌딩,서울 동작구 상도로 346－1， 상도엠코타운 1단지상가 1동 (상도동，상도엠코타운센트럴파크
126.9195212,37.635424,국민,196396,구파발역,서울특별시 은평구 진관2로 15-8 웅신 미켈란의아침,서울특별시 은평구 진관2로 15－46， 2층
127.0348957,37.4827185,국민,196435,양재ＰＢ센터,서울특별시 서초구 강남대로 213 스포타임 엘타워,서울 서초구 강남대로 213， 2층 (양재동，EL타워)
127.0771146,37.5086777,국민,196448,아시아선수촌（점）,서울특별시 송파구 올림픽로4길 17 아시아선수촌아파트,서울 송파구 올림픽로4길 17， 상가 2층 (잠실동，아시아선수촌)
127.0824554,37.5121155,국민,196451,잠실엘스,서울특별시 송파구 올림픽로 105 어린이도서관,서울 송파구 올림픽로 105， 잠실파인애플상가 (잠실동)
126.8263242,37.5530325,국민,196493,발산동,서울특별시 강서구 수명로 78 새롬프라자,서울 강서구 수명로 78， 2층 (내발산동，새롬프라자)
127.038962,37.5627388,국민,196532,왕십리역,서울특별시 성동구 마조로1길 61 그린빌라,서울 성동구 마조로1길61(행당동， 왕십리 민자역사1층)
127.1086482,37.5212331,국민,196545,잠실나루역,서울특별시 송파구 올림픽로 435 파크리오,서울 송파구 올림픽로 435， 상가 2층 (신천동，파크리오)
127.0532501,37.4887598,국민,196590,도곡,서울특별시 강남구 언주로30길 39,서울특별시 강남구 언주로30길 39
126.9708221,37.5242238,국민,196639,용산파크타워（출）,서울특별시 용산구 용산동5가 24,서울용산구 용산동5가24번지 용산파크타워102동 상가내
127.0119378,37.5086209,국민,196710,반포역,서울특별시 서초구 신반포로 257 뉴타운,서울 서초구 신반포로 257， 1층(잠원동， 뉴타운빌딩)
127.0291753,37.586667,국민,196765,고대입구점（점）,서울특별시 성북구 개운사길 5 세한빌딩,서울 성북구 개운사길 5， 1층 (안암동5가)
126.926386,37.5202507,국민,196778,자본시장부,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동 36－3
126.9262378,37.5300491,국민,196781,녹색금융사업부,서울특별시 영등포구 여의도동 10,서울 영등포구 여의도동 10번지 세우회빌딩 4층
126.9828327,37.5646673,국민,196927,ＣＩＢ기획부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84， 12층 (남대문로2가，국민은행명동본점)
127.0311893,37.4915804,국민,196930,역삼서,서울특별시 강남구 강남대로 318 TOWER837,서울 강남구 강남대로 318 (역삼동)
126.926386,37.5202507,국민,196998,캠퍼스플라자사업단,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동 36－3번지 여의도본점 7층
127.0767951,37.6330789,국민,197010,서울과기대　테크노（점）,서울특별시 노원구 공릉로 232 서울과학기술대학교,서울 노원구 공릉로 232， 100주년 기념관 1층 (공릉동，서울과학기술대학교)
126.9262085,37.5300901,국민,197175,중소기업고객부,서울특별시 영등포구 여의공원로 115 세우빌딩,서울 영등포구 여의공원로 115， 7층 (여의도동，세우빌딩)
126.9262085,37.5300901,국민,197188,개인상품부,서울특별시 영등포구 여의공원로 115 세우빌딩,서울 영등포구 여의공원로 115 (여의도동，세우빌딩)
126.9828327,37.5646673,국민,197502,개인여신심사부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
126.9828327,37.5646673,국민,197531,호치민,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
126.9828327,37.5646673,국민,197544,오사카,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84 (남대문로2가)
126.926386,37.5202507,국민,197557,카드　사업　Ｕｎｉｔ,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동 36－3
126.9279194,37.5208656,국민,197654,성과관리개선ＴＦＴ,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26， 12층 (여의도동，국민은행여의도본점)
126.9279194,37.5208656,국민,197748,기관영업１부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
126.9828327,37.5646673,국민,197764,가치평가부,서울특별시 중구 남대문로 84 국민은행,서울 중구 남대문로 84， 별관 9층 (남대문로2가，국민은행명동본점)
126.9279194,37.5208656,국민,197874,사회협력지원부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26， 3층 (여의도동，국민은행여의도본점)
126.9186769,37.5286471,국민,197900,정보보호부,서울특별시 영등포구 의사당대로 13 국민은행여의도전산센터,서울 영등포구 의사당대로 13， 서여의도영업부 동관 2층 (여의도동)
126.8855746,37.4699104,국민,197926,가산벤처,서울특별시 금천구 가산디지털1로 45 이앤씨드림타워8차,서울 금천구 가산디지털1로 45， 103호 (가산동，이앤씨드림타워8차)
126.9186769,37.5286471,국민,198051,ＩＴ내부감사Ｕｎｉｔ,서울특별시 영등포구 의사당대로 13 국민은행여의도전산센터,서울특별시 영등포구 의사당대로 13 국민은행 서관 7층
127.0006296,37.5737706,국민,198077,서울보증보험（점）,서울특별시 종로구 김상옥로 29 서울보증보험,서울 종로구 김상옥로 29 (연지동)
126.9262378,37.5300491,국민,198080,스마트금융부,서울특별시 영등포구 여의도동 10,서울 영등포구 여의도동 10번지 세우회빌딩 10층
126.926386,37.5202507,국민,198093,중국현지법인,서울특별시 영등포구 여의도동 36,서울 영등포구 여의도동 36－3 국민은행여의도본점
126.9248643,37.5251815,국민,198174,여의도　ＩＦＣ（점）,서울특별시 영등포구 국제금융로 10 서울 국제금융 센터,서울 영등포구 국제금융로 10 (여의도동)
126.882596,37.4798515,국민,198213,가산라이온스밸리,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리,서울 금천구 가산디지털1로 168， C동 103호 (가산동，우림라이온스밸리)
126.9279194,37.5208656,국민,198239,금융소비자보호부,서울특별시 영등포구 국제금융로8길 26,서울 영등포구 국제금융로8길 26 (여의도동)
126.9727359,37.5322159,국민,198284,아이파크몰（점）,서울특별시 용산구 한강로동 21,서울 용산구 한강로21나길7(한강로3가， 아이파크몰 문화관7층)
126.9072227,37.4904643,국민,198297,대림성모병원（점）,서울특별시 영등포구 시흥대로 655,서울 영등포구 시흥대로 655， 2층 (대림동)
126.9262378,37.5300491,국민,198365,고객가치분석부,서울특별시 영등포구 여의도동 10,서울 영등포구 여의도동 10 세우회빌딩
127.0250513,37.4640863,국민,198514,우면동,서울특별시 서초구 태봉로 62 네이처프라자,서울 서초구 태봉로 62， 2층 (우면동，네이처프라자)
